AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,DayOfWeek,DeviceID_transaction_count,DeviceID_account_count,MerchantID_device_count,DeviceID_location_count,TransactionAmount_by_LoginAttempts,TimeSincePreviousTransaction
AC00110,73.95,2024-11-04 08:07:22,Debit,Kansas City,D000337,6.204.110.7,M012,ATM,26,Student,76,1,363.92,2023-11-03 16:39:45,Friday,2,2,19,2,73.95,366.64417824074076
AC00257,389.63,2024-11-04 08:08:55,Debit,Mesa,D000645,155.140.33.42,M100,Online,27,Engineer,99,1,9748.48,2023-02-16 16:20:06,Thursday,6,6,28,6,389.63,626.658900462963
AC00145,217.61,2024-11-04 08:10:08,Debit,Chicago,D000172,216.32.4.105,M025,ATM,19,Student,45,1,1404.53,2023-03-16 17:36:31,Thursday,6,6,29,5,217.61,598.6066782407407
AC00455,199.84,2024-11-04 08:09:14,Debit,Dallas,D000330,48.19.99.211,M082,ATM,21,Student,150,1,706.44,2023-01-16 16:01:34,Monday,3,3,16,3,199.84,657.6719907407407
AC00282,56.35,2024-11-04 08:07:36,Debit,Charlotte,D000266,166.79.195.157,M033,ATM,44,Doctor,75,1,5095.73,2023-02-09 16:09:00,Thursday,4,3,27,4,56.35,633.6656944444444
AC00045,248.95,2024-11-04 08:09:32,Credit,San Francisco,D000454,38.210.156.148,M068,Branch,65,Retired,29,1,3059.79,2023-06-16 16:19:35,Friday,1,1,30,1,248.95,506.6596875
AC00390,142.58,2024-11-04 08:06:46,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33,Engineer,145,1,7844.23,2023-06-19 16:20:51,Monday,5,5,26,5,142.58,503.65688657407406
AC00032,1020.73,2024-11-04 08:11:32,Debit,Fort Worth,D000676,166.79.195.157,M087,ATM,28,Student,87,1,1119.61,2023-07-24 16:42:06,Monday,3,3,25,3,1020.73,468.64543981481484
AC00153,84.34,2024-11-04 08:09:31,Debit,Memphis,D000493,200.136.146.93,M039,Online,58,Retired,248,3,5313.97,2023-06-08 16:27:56,Thursday,6,6,25,5,253.02,514.6538773148148
AC00460,1607.55,2024-11-04 08:07:33,Debit,Phoenix,D000070,94.37.250.128,M031,ATM,31,Engineer,156,1,6227.99,2023-09-07 16:27:03,Thursday,4,4,18,4,1607.55,423.653125
AC00154,333.78,2024-11-04 08:07:50,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94,2023-11-30 17:53:48,Thursday,7,7,26,7,333.78,339.5930787037037
AC00190,332.59,2024-11-04 08:09:05,Debit,San Antonio,D000163,166.41.54.117,M060,Online,55,Retired,143,1,1457.07,2023-07-13 17:50:13,Thursday,3,3,28,3,332.59,479.59643518518516
AC00156,236.81,2024-11-04 08:07:18,Debit,Oklahoma City,D000274,189.168.172.41,M013,Branch,22,Student,15,1,813.68,2023-10-26 16:59:55,Thursday,5,5,33,5,236.81,374.63012731481484
AC00005,417.8,2024-11-04 08:09:17,Credit,Philadelphia,D000630,49.31.186.82,M066,Branch,27,Student,130,1,1518.82,2023-06-26 16:21:14,Monday,4,4,34,3,417.8,496.65836805555557
AC00126,319.27,2024-11-04 08:12:18,Debit,San Antonio,D000172,211.97.88.141,M052,ATM,50,Doctor,150,1,10269.78,2023-08-07 16:54:58,Monday,6,6,26,5,319.27,454.63703703703703
AC00201,384.1,2024-11-04 08:11:42,Debit,Detroit,D000497,199.103.32.145,M004,Branch,42,Engineer,172,1,672.79,2023-05-24 18:32:58,Wednesday,2,2,31,2,384.1,529.5685648148149
AC00165,820.62,2024-11-04 08:07:28,Credit,Fresno,D000622,47.82.77.181,M084,Branch,61,Doctor,158,1,6024.8,2023-03-03 17:18:59,Friday,6,6,27,6,820.62,611.6170023148148
AC00420,474.77,2024-11-04 08:08:36,Credit,Indianapolis,D000046,104.155.121.252,M073,Online,56,Engineer,50,1,2158.59,2023-12-25 16:28:20,Monday,8,8,23,8,474.77,314.652962962963
AC00329,542.72,2024-11-04 08:08:53,Credit,Indianapolis,D000573,34.86.220.205,M100,Branch,43,Doctor,92,1,6011.8,2023-09-04 18:37:57,Monday,8,8,28,7,542.72,426.5631481481482
AC00037,79.8,2024-11-04 08:06:48,Debit,Fort Worth,D000477,189.198.67.252,M070,ATM,73,Retired,76,1,6372.58,2023-12-22 17:17:34,Friday,3,3,32,3,79.8,317.61752314814817
AC00293,46.24,2024-11-04 08:07:24,Debit,San Diego,D000590,80.155.14.197,M043,Branch,57,Engineer,52,1,2569.56,2023-03-13 16:05:46,Monday,2,2,23,2,46.24,601.6678009259259
AC00481,327.8,2024-11-04 08:09:18,Debit,San Francisco,D000517,90.111.245.138,M054,ATM,61,Doctor,54,1,10585.48,2023-11-23 17:44:29,Thursday,4,4,27,4,327.8,346.6005671296296
AC00233,445.79,2024-11-04 08:12:05,Debit,Las Vegas,D000308,207.157.126.125,M052,ATM,52,Doctor,161,1,717.99,2023-07-07 17:19:39,Friday,3,3,26,3,445.79,485.61974537037037
AC00235,55.89,2024-11-04 08:11:33,Debit,Fresno,D000461,175.230.206.232,M026,Online,72,Retired,150,1,3689.65,2023-08-17 16:54:30,Thursday,4,4,42,4,55.89,444.63684027777776
AC00324,158.41,2024-11-04 08:10:03,Debit,Sacramento,D000122,188.225.207.71,M013,Branch,28,Student,16,1,1512.16,2023-02-09 16:28:58,Thursday,4,4,33,4,158.41,633.6535300925926
AC00029,101.19,2024-11-04 08:09:44,Credit,Denver,D000524,80.155.14.197,M033,Online,64,Doctor,75,1,14389.45,2023-11-29 18:38:41,Wednesday,2,2,27,2,101.19,340.56322916666664
AC00093,827.14,2024-11-04 08:08:14,Debit,El Paso,D000645,215.97.143.157,M018,Branch,36,Engineer,265,4,9800.21,2023-01-17 17:25:13,Tuesday,6,6,26,6,3308.56,656.6132060185186
AC00141,61.97,2024-11-04 08:10:47,Debit,Phoenix,D000487,10.223.224.50,M056,ATM,74,Retired,95,1,7014.69,2023-05-22 18:45:23,Monday,3,3,22,2,61.97,531.5593055555555
AC00061,27.21,2024-11-04 08:06:49,Debit,San Jose,D000700,28.149.72.129,M050,ATM,79,Retired,102,1,3520.61,2023-06-14 16:34:54,Wednesday,5,5,24,5,27.21,508.64716435185187
AC00092,173.74,2024-11-04 08:11:52,Debit,Houston,D000127,161.177.41.214,M074,Online,80,Retired,64,1,4913.42,2023-09-08 17:48:22,Friday,3,3,27,3,173.74,422.5996527777778
AC00354,176.11,2024-11-04 08:10:30,Debit,San Jose,D000566,86.220.59.252,M091,Branch,38,Engineer,105,1,9155.35,2023-08-10 16:48:55,Thursday,2,2,30,2,176.11,451.63998842592594
AC00358,88.4,2024-11-04 08:09:41,Debit,Fort Worth,D000112,112.196.12.19,M065,Online,46,Engineer,174,1,2567.53,2023-11-10 18:02:07,Friday,6,6,33,6,88.4,359.58858796296295
AC00078,567.92,2024-11-04 08:12:12,Debit,Columbus,D000358,213.207.62.176,M042,Online,53,Retired,14,1,3779.47,2023-06-20 16:27:07,Tuesday,3,3,28,3,567.92,502.65630787037037
AC00013,138.11,2024-11-04 08:07:04,Credit,Phoenix,D000227,20.147.6.179,M001,Online,68,Retired,104,1,4177.65,2023-12-11 17:29:02,Monday,4,4,31,4,138.11,328.6097453703704
AC00030,456.93,2024-11-04 08:09:29,Credit,Virginia Beach,D000587,214.67.148.245,M006,Branch,28,Engineer,193,1,7284.76,2023-09-26 16:18:33,Tuesday,3,3,16,3,456.93,404.66037037037034
AC00074,101.42,2024-11-04 08:12:22,Debit,Atlanta,D000195,112.56.160.202,M036,Online,66,Retired,146,1,6530.59,2023-04-25 17:00:15,Tuesday,7,7,25,7,101.42,558.6334143518518
AC00399,300.61,2024-11-04 08:11:56,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,2023-05-01 17:21:46,Monday,2,2,16,2,300.61,552.6181712962963
AC00323,265.94,2024-11-04 08:06:37,Debit,Boston,D000581,106.244.1.47,M085,Online,54,Engineer,132,1,6781.3,2023-06-05 16:11:07,Monday,2,2,25,2,265.94,517.6635416666667
AC00107,345.54,2024-11-04 08:11:09,Debit,San Diego,D000054,215.97.143.157,M050,Online,29,Engineer,50,1,2091.78,2023-01-24 16:05:40,Tuesday,4,4,24,3,345.54,649.6704745370371
AC00211,411.52,2024-11-04 08:09:13,Debit,Los Angeles,D000494,52.1.78.30,M023,ATM,41,Doctor,88,1,11108.39,2023-01-10 17:40:16,Tuesday,5,5,18,5,411.52,663.6034375
AC00297,111.21,2024-11-04 08:12:12,Debit,Portland,D000401,216.151.64.40,M076,Branch,35,Doctor,111,1,9088.36,2023-08-21 18:36:41,Monday,3,3,21,3,111.21,440.5663310185185
AC00102,316.37,2024-11-04 08:08:00,Debit,Colorado Springs,D000599,218.83.2.94,M088,ATM,53,Engineer,86,1,4671.69,2023-08-28 17:34:17,Monday,6,6,30,6,316.37,433.6067476851852
AC00196,260.63,2024-11-04 08:08:49,Debit,Fort Worth,D000564,36.13.239.172,M005,Branch,37,Engineer,142,1,7534.73,2023-12-20 18:58:27,Wednesday,4,4,32,4,260.63,319.5488657407407
AC00342,92.36,2024-11-04 08:07:55,Debit,Dallas,D000598,3.200.166.167,M092,ATM,29,Engineer,144,1,6353.14,2023-03-27 16:48:34,Monday,3,3,22,3,92.36,587.6384375
AC00027,262.06,2024-11-04 08:10:23,Debit,Oklahoma City,D000408,44.73.3.217,M029,Branch,63,Doctor,118,1,13587.52,2023-09-11 16:09:15,Monday,2,2,25,2,262.06,419.6674537037037
AC00339,64.5,2024-11-04 08:08:31,Debit,Denver,D000076,18.72.115.111,M062,ATM,74,Retired,230,1,1351.24,2023-08-17 18:32:19,Thursday,4,4,29,4,64.5,444.56680555555556
AC00468,253.55,2024-11-04 08:09:12,Debit,Jacksonville,D000112,41.82.55.163,M007,ATM,28,Engineer,85,5,2797.26,2023-01-11 16:56:58,Wednesday,6,6,29,6,1267.75,662.6334953703704
AC00262,408.28,2024-11-04 08:10:10,Credit,Nashville,D000638,142.148.226.178,M028,Branch,21,Student,125,3,1222.77,2023-03-15 16:33:09,Wednesday,6,6,33,5,1224.84,599.6507060185185
AC00425,175.94,2024-11-04 08:07:11,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57,Retired,89,1,3728.04,2023-06-05 16:16:13,Monday,4,4,24,4,175.94,517.6603935185185
AC00161,199.47,2024-11-04 08:07:22,Debit,Detroit,D000585,82.88.241.226,M041,Online,57,Doctor,142,1,6067.44,2023-08-14 16:26:38,Monday,3,3,20,3,199.47,447.65328703703705
AC00417,51.07,2024-11-04 08:12:12,Debit,Dallas,D000114,162.198.218.92,M017,Branch,63,Retired,133,1,4292.16,2023-01-23 18:06:58,Monday,2,2,22,2,51.07,650.5869675925926
AC00208,435.86,2024-11-04 08:09:18,Debit,Jacksonville,D000471,147.125.143.41,M075,ATM,56,Retired,134,1,3801.82,2023-12-29 17:17:48,Friday,5,5,19,4,435.86,310.6190972222222
AC00304,74.73,2024-11-04 08:08:26,Credit,Jacksonville,D000566,92.180.81.50,M009,Branch,64,Retired,162,1,6353.22,2023-01-30 17:17:38,Monday,2,2,30,2,74.73,643.6186111111111
AC00166,182.79,2024-11-04 08:06:54,Credit,Louisville,D000499,35.73.67.98,M013,Online,23,Student,14,1,1251.85,2023-10-25 16:21:15,Wednesday,6,6,33,6,182.79,375.6567013888889
AC00279,628.36,2024-11-04 08:07:32,Debit,Austin,D000415,196.121.240.10,M005,Online,44,Doctor,108,1,11869.71,2023-01-20 16:09:37,Friday,2,2,32,2,628.36,653.6652199074074
AC00114,268.39,2024-11-04 08:11:45,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43,2023-02-21 18:13:02,Tuesday,3,3,25,2,268.39,621.5824421296296
AC00411,362.27,2024-11-04 08:07:35,Debit,Jacksonville,D000073,69.160.14.157,M051,ATM,80,Retired,47,1,6003.59,2023-05-11 16:36:38,Thursday,7,7,23,7,362.27,542.6464930555555
AC00380,560.15,2024-11-04 08:10:51,Credit,Memphis,D000493,93.169.212.219,M059,Online,50,Engineer,92,1,817.83,2023-08-14 18:01:36,Monday,6,6,27,5,560.15,447.58975694444445
AC00272,351.99,2024-11-04 08:11:23,Debit,Chicago,D000513,15.176.70.194,M001,ATM,80,Retired,45,2,3663.64,2023-06-12 16:58:04,Monday,4,4,31,4,703.98,510.6342476851852
AC00202,132.36,2024-11-04 08:10:05,Debit,Colorado Springs,D000203,41.0.10.107,M094,Branch,28,Student,160,1,319.65,2023-03-13 17:01:57,Monday,9,9,27,8,132.36,601.6306481481481
AC00053,24.77,2024-11-04 08:07:20,Credit,Nashville,D000449,223.32.70.156,M002,Online,40,Engineer,17,1,478.23,2023-11-01 16:55:58,Wednesday,5,5,31,5,24.77,368.63289351851853
AC00316,668.67,2024-11-04 08:06:29,Debit,Detroit,D000682,184.59.28.72,M019,Online,44,Doctor,143,4,13446.81,2023-11-07 17:38:05,Tuesday,6,6,30,5,2674.68,362.60305555555556
AC00422,80.24,2024-11-04 08:12:13,Credit,New York,D000604,190.92.63.219,M016,Branch,53,Doctor,58,1,8012.81,2023-05-19 17:28:42,Friday,4,4,22,4,80.24,534.6135532407408
AC00083,8.65,2024-11-04 08:11:35,Debit,Mesa,D000105,217.233.219.196,M060,ATM,68,Retired,198,1,4201.22,2023-11-20 16:28:19,Monday,5,5,28,5,8.65,349.6550462962963
AC00125,178.91,2024-11-04 08:07:06,Debit,Omaha,D000041,35.67.21.23,M035,ATM,18,Student,19,1,8870.89,2023-03-15 16:37:04,Wednesday,4,4,21,4,178.91,599.6458564814815
AC00227,115.22,2024-11-04 08:09:07,Debit,San Francisco,D000185,76.0.164.168,M063,Branch,27,Engineer,108,1,906.2,2023-12-08 17:05:33,Friday,3,3,21,3,115.22,331.62747685185184
AC00292,161.63,2024-11-04 08:08:21,Debit,San Jose,D000626,34.86.220.205,M077,Online,46,Doctor,276,1,9286.37,2023-12-25 16:32:44,Monday,8,7,16,7,161.63,314.6497337962963
AC00319,542.75,2024-11-04 08:08:27,Credit,Nashville,D000641,82.115.199.37,M045,Branch,70,Retired,63,1,2224.08,2023-12-07 18:28:50,Thursday,4,4,21,4,542.75,332.56917824074077
AC00431,317.47,2024-11-04 08:07:58,Credit,Sacramento,D000060,119.163.214.161,M083,Online,67,Doctor,16,1,14639.28,2023-05-01 17:31:34,Monday,2,2,22,2,317.47,552.6086111111111
AC00365,280.99,2024-11-04 08:07:24,Debit,Houston,D000374,11.167.243.171,M096,Branch,45,Engineer,29,1,9733.59,2023-02-20 18:03:01,Monday,4,4,28,4,280.99,622.5863773148149
AC00050,24.19,2024-11-04 08:07:26,Debit,San Diego,D000099,186.135.2.148,M061,ATM,29,Engineer,28,1,2756.2,2023-02-08 17:33:08,Wednesday,5,5,24,5,24.19,634.6071527777777
AC00129,586.85,2024-11-04 08:12:18,Debit,Mesa,D000515,187.199.178.27,M014,ATM,36,Doctor,86,1,6655.15,2023-08-15 16:57:27,Tuesday,7,7,32,7,586.85,446.6353125
AC00366,372.41,2024-11-04 08:06:34,Debit,San Diego,D000362,214.125.131.88,M088,ATM,55,Retired,143,1,3233.87,2023-06-19 18:12:16,Monday,6,6,30,6,372.41,503.579375
AC00452,63.17,2024-11-04 08:07:18,Debit,Fresno,D000647,113.137.153.101,M039,ATM,20,Student,148,1,1676.57,2023-07-25 18:28:57,Tuesday,5,5,25,5,63.17,467.5682986111111
AC00339,383.69,2024-11-04 08:10:03,Debit,Colorado Springs,D000133,107.248.120.12,M064,Online,54,Engineer,285,1,8371.11,2023-10-31 17:06:08,Tuesday,7,7,29,7,383.69,369.6277199074074
AC00389,247.17,2024-11-04 08:07:43,Credit,Chicago,D000081,56.89.80.133,M096,Branch,65,Retired,149,1,2611.64,2023-05-22 17:58:55,Monday,3,3,28,3,247.17,531.5894444444444
AC00188,48.78,2024-11-04 08:10:11,Credit,Kansas City,D000071,112.222.0.29,M006,Branch,18,Student,136,1,552.06,2023-08-11 16:43:41,Friday,1,1,16,1,48.78,450.6434027777778
AC00039,4.15,2024-11-04 08:09:48,Credit,Omaha,D000214,166.41.54.117,M019,Branch,60,Retired,119,1,6017.36,2023-10-19 16:34:39,Thursday,8,8,30,8,4.15,381.64940972222223
AC00319,60.99,2024-11-04 08:07:51,Debit,Oklahoma City,D000651,5.50.152.168,M037,Branch,34,Engineer,58,1,7281.46,2023-08-01 17:14:17,Tuesday,3,3,22,3,60.99,460.6205324074074
AC00077,408.19,2024-11-04 08:08:29,Debit,Mesa,D000369,19.20.13.234,M038,Branch,26,Engineer,241,1,6847.47,2023-12-15 16:48:08,Friday,5,5,30,5,408.19,324.63913194444444
AC00131,524.6,2024-11-04 08:09:46,Debit,El Paso,D000593,44.73.3.217,M002,Branch,58,Doctor,76,1,13017.7,2023-04-07 17:37:34,Friday,4,4,31,4,524.6,576.6056944444445
AC00180,108.96,2024-11-04 08:06:40,Debit,Milwaukee,D000240,49.31.186.82,M070,ATM,26,Student,247,1,7597.66,2023-10-10 18:12:07,Tuesday,1,1,32,1,108.96,390.57954861111114
AC00249,70.03,2024-11-04 08:07:55,Debit,Nashville,D000005,193.221.15.59,M073,Branch,63,Retired,49,1,7330.31,2023-12-18 18:34:33,Monday,6,6,23,6,70.03,321.56483796296294
AC00454,124.84,2024-11-04 08:11:28,Debit,Louisville,D000640,18.72.115.111,M051,Online,52,Retired,79,1,6711.78,2023-09-22 17:44:42,Friday,5,5,23,5,124.84,408.60192129629627
AC00076,324.04,2024-11-04 08:08:07,Debit,Virginia Beach,D000642,101.120.142.50,M043,ATM,54,Retired,30,1,2248.06,2023-07-05 16:49:05,Wednesday,4,4,23,4,324.04,487.6382175925926
AC00386,39.69,2024-11-04 08:07:44,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,2023-04-24 17:16:27,Monday,4,4,22,4,39.69,559.6189467592593
AC00444,157.7,2024-11-04 08:11:00,Credit,Omaha,D000075,21.190.11.223,M019,Branch,58,Engineer,46,1,8332.58,2023-12-01 17:29:15,Friday,4,4,30,4,157.7,338.6123263888889
AC00307,81.27,2024-11-04 08:10:47,Credit,Seattle,D000228,201.95.180.152,M051,Online,22,Student,68,1,1814.48,2023-11-07 16:36:34,Tuesday,4,4,23,4,81.27,362.64876157407406
AC00397,193.82,2024-11-04 08:12:09,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,2023-04-20 17:52:46,Thursday,8,8,28,8,193.82,563.5967939814815
AC00078,16.73,2024-11-04 08:08:04,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13,2023-11-30 17:48:36,Thursday,4,4,17,4,16.73,339.59685185185185
AC00348,474.05,2024-11-04 08:10:46,Debit,San Jose,D000643,24.129.74.189,M031,ATM,57,Retired,214,1,1484.31,2023-08-10 18:30:37,Thursday,5,5,18,5,474.05,451.5695486111111
AC00169,39.21,2024-11-04 08:11:52,Debit,Miami,D000059,105.87.212.115,M093,ATM,66,Doctor,245,4,9385.57,2023-05-10 16:15:31,Wednesday,5,5,21,4,156.84,543.6641319444444
AC00007,637.75,2024-11-04 08:08:51,Debit,Dallas,D000561,184.57.159.204,M028,Branch,79,Retired,152,1,4202.92,2023-07-24 16:07:05,Monday,4,4,33,4,637.75,468.6678935185185
AC00009,153.59,2024-11-04 08:09:43,Credit,Portland,D000270,204.120.80.105,M001,Branch,66,Retired,174,1,4813.12,2023-05-04 17:43:59,Thursday,5,4,31,5,153.59,549.6012037037037
AC00065,186.6,2024-11-04 08:10:37,Debit,Tucson,D000554,184.185.209.72,M086,Branch,18,Student,139,1,9716.68,2023-10-25 16:03:16,Wednesday,3,3,20,3,186.6,375.6717708333333
AC00362,644.08,2024-11-04 08:07:18,Debit,Atlanta,D000377,57.232.212.116,M018,Online,24,Student,55,1,1980.62,2023-05-08 17:29:00,Monday,6,6,26,6,644.08,545.6099305555556
AC00444,226.66,2024-11-04 08:07:45,Debit,Austin,D000644,16.94.155.46,M001,Branch,41,Doctor,168,1,10216.25,2023-12-27 18:55:13,Wednesday,3,3,31,3,226.66,312.5503703703704
AC00106,305.0,2024-11-04 08:06:50,Debit,Phoenix,D000608,199.103.32.145,M003,ATM,22,Student,222,1,944.83,2023-10-12 17:20:30,Thursday,5,5,25,5,305.0,388.6155092592593
AC00241,233.1,2024-11-04 08:11:39,Credit,Nashville,D000472,38.164.132.63,M011,Branch,42,Doctor,37,1,7469.2,2023-01-16 17:28:48,Monday,3,3,25,3,233.1,657.6130902777778
AC00092,793.13,2024-11-04 08:09:45,Debit,Memphis,D000518,173.232.121.213,M035,Online,68,Doctor,76,1,13389.16,2023-05-10 16:38:07,Wednesday,3,3,21,3,793.13,543.6469675925925
AC00173,224.19,2024-11-04 08:07:34,Debit,Houston,D000266,46.150.175.171,M017,ATM,52,Doctor,93,1,8475.47,2023-09-21 16:42:38,Thursday,4,3,22,4,224.19,409.6423148148148
AC00363,214.83,2024-11-04 08:11:45,Credit,Tucson,D000228,205.45.234.42,M009,ATM,23,Student,63,1,991.69,2023-03-20 18:12:30,Monday,4,4,30,4,214.83,594.5828125
AC00185,163.46,2024-11-04 08:11:32,Credit,Baltimore,D000150,39.129.125.110,M037,Branch,63,Retired,111,1,6953.8,2023-09-08 17:09:54,Friday,6,6,22,4,163.46,422.62613425925923
AC00370,194.99,2024-11-04 08:07:50,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,34,Engineer,91,1,1370.03,2023-12-01 17:01:30,Friday,5,5,26,3,194.99,338.62939814814814
AC00124,23.4,2024-11-04 08:07:14,Debit,El Paso,D000079,74.58.165.67,M027,ATM,46,Doctor,175,4,14851.28,2023-02-08 18:27:49,Wednesday,6,6,17,6,93.6,634.5690393518519
AC00412,227.5,2024-11-04 08:11:35,Debit,Sacramento,D000227,134.140.85.231,M055,Online,34,Doctor,277,1,11505.35,2023-03-13 16:59:33,Monday,4,4,22,4,227.5,601.6333564814814
AC00068,259.9,2024-11-04 08:07:29,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26,Student,100,1,914.28,2023-06-22 16:08:43,Thursday,6,6,22,4,259.9,500.6658101851852
AC00321,59.51,2024-11-04 08:12:18,Credit,Dallas,D000263,86.220.59.252,M086,Online,36,Doctor,55,1,9955.88,2023-04-04 16:12:25,Tuesday,3,3,20,3,59.51,579.6665856481482
AC00302,50.63,2024-11-04 08:12:22,Debit,Columbus,D000314,9.230.41.239,M045,Online,64,Retired,143,1,4732.81,2023-05-24 16:21:09,Wednesday,3,3,21,3,50.63,529.6605671296296
AC00217,1074.95,2024-11-04 08:09:58,Debit,Jacksonville,D000674,167.95.191.52,M089,Branch,20,Student,91,1,530.86,2023-06-02 16:49:03,Friday,7,7,22,7,1074.95,520.639525462963
AC00298,112.94,2024-11-04 08:07:19,Credit,San Antonio,D000265,142.160.124.244,M091,Online,73,Retired,31,1,3807.84,2023-11-24 17:35:47,Friday,1,1,30,1,112.94,345.6052314814815
AC00327,11.81,2024-11-04 08:07:53,Debit,Phoenix,D000295,96.162.11.85,M072,ATM,21,Student,131,1,320.25,2023-02-27 16:07:38,Monday,7,7,15,7,11.81,615.6668402777777
AC00054,329.14,2024-11-04 08:09:00,Debit,Sacramento,D000156,6.204.110.7,M018,Branch,55,Doctor,14,1,12033.92,2023-11-14 16:37:42,Tuesday,3,3,26,3,329.14,355.6467361111111
AC00403,154.24,2024-11-04 08:08:33,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,2023-11-06 16:19:31,Monday,8,8,23,7,154.24,363.65905092592595
AC00397,233.44,2024-11-04 08:07:54,Debit,Chicago,D000334,37.213.85.222,M037,Online,20,Student,297,1,1691.88,2023-01-20 16:23:48,Friday,7,7,22,6,233.44,653.655625
AC00383,141.8,2024-11-04 08:08:34,Debit,Chicago,D000046,184.4.253.143,M088,ATM,18,Student,116,1,1697.67,2023-11-15 18:56:02,Wednesday,8,8,30,8,141.8,354.5503703703704
AC00450,209.03,2024-11-04 08:10:58,Debit,Detroit,D000371,175.210.47.87,M012,Branch,55,Engineer,126,1,8359.5,2023-10-09 18:20:39,Monday,4,4,19,4,209.03,391.5766087962963
AC00086,1137.63,2024-11-04 08:08:03,Debit,Baltimore,D000494,213.207.62.176,M074,ATM,26,Student,144,1,1629.12,2023-02-14 16:55:26,Tuesday,5,5,27,5,1137.63,628.6337615740741
AC00156,261.14,2024-11-04 08:08:53,Debit,San Antonio,D000218,186.135.2.148,M040,ATM,42,Engineer,162,1,6100.08,2023-05-15 18:44:04,Monday,5,5,26,5,261.14,538.5589004629629
AC00418,101.81,2024-11-04 08:11:23,Debit,Fort Worth,D000209,160.212.125.105,M087,ATM,45,Doctor,105,1,13872.03,2023-06-29 17:51:45,Thursday,2,2,25,2,101.81,493.5969675925926
AC00263,98.71,2024-11-04 08:07:42,Debit,Fort Worth,D000276,79.227.202.117,M070,ATM,32,Doctor,117,1,10095.23,2023-09-18 17:41:29,Monday,3,3,32,3,98.71,412.60153935185184
AC00009,87.38,2024-11-04 08:09:45,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,21,Student,252,1,1504.99,2023-03-03 18:23:29,Friday,5,5,27,5,87.38,611.5737962962963
AC00436,83.39,2024-11-04 08:12:20,Debit,Omaha,D000069,135.73.131.111,M042,Branch,32,Doctor,158,1,13182.11,2023-09-18 16:00:54,Monday,5,5,28,5,83.39,412.6746064814815
AC00399,267.55,2024-11-04 08:12:03,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,2023-06-13 16:06:05,Tuesday,3,3,27,3,267.55,509.6708101851852
AC00182,870.05,2024-11-04 08:11:02,Debit,El Paso,D000098,80.90.35.146,M077,ATM,29,Doctor,39,1,905.25,2023-08-31 16:42:18,Thursday,5,5,16,5,870.05,430.6449537037037
AC00482,154.32,2024-11-04 08:11:43,Credit,Tucson,D000055,8.244.162.185,M015,ATM,38,Engineer,269,1,6972.5,2024-01-01 16:53:32,Monday,2,2,31,1,154.32,307.63762731481484
AC00475,164.51,2024-11-04 08:07:10,Debit,Louisville,D000105,189.248.139.91,M056,Branch,78,Retired,110,1,3553.69,2023-06-05 18:09:44,Monday,5,5,22,5,164.51,517.581550925926
AC00253,758.12,2024-11-04 08:11:14,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69,Retired,90,1,6164.65,2023-07-03 18:46:29,Monday,8,7,33,8,758.12,489.55885416666666
AC00376,103.76,2024-11-04 08:11:31,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28,Engineer,188,1,9626.14,2023-03-29 16:20:33,Wednesday,5,5,25,5,103.76,585.6603935185185
AC00058,583.92,2024-11-04 08:06:32,Debit,Kansas City,D000429,32.169.88.41,M024,Online,55,Engineer,139,1,6364.14,2023-08-01 16:11:52,Tuesday,3,3,20,3,583.92,460.662962962963
AC00304,204.06,2024-11-04 08:07:22,Debit,Washington,D000685,150.231.20.169,M069,Online,77,Retired,159,1,4351.83,2023-01-02 16:07:17,Monday,4,4,15,3,204.06,671.666724537037
AC00035,53.51,2024-11-04 08:11:18,Debit,New York,D000671,136.172.149.77,M030,Online,56,Retired,165,1,5773.5,2023-10-26 16:54:32,Thursday,6,6,26,6,53.51,374.6366435185185
